user_id,avg_score
1786,0.0025
1787,0.0025
1788,0.0025
1789,0.0025
1790,0.0025
1791,0.0025
1792,0.0025
1793,0.0025
1794,0.0025
1795,0.0025
1796,0.0025
1797,0.0025
1798,0.0025
1799,0.0025
1800,0.0025
1801,0.0025
1802,0.0027
1803,0.0025
1804,0.0025
1805,0.0025
1806,0.0025
1807,0.0025
1808,0.0025
1809,0.0025
1810,0.0025
1811,0.0025
1812,0.0025
1813,0.0025
1814,0.0025
1815,0.0025
1816,0.0025
1817,0.0031
1818,0.0025
1819,0.0027
1820,0.0025
1821,0.0025
1822,0.0025
1823,0.0025
1824,0.0025
1825,0.0025
1826,0.0031
1827,0.0025
1828,0.0025
1829,0.0025
1830,0.0025
1831,0.0025
1832,0.0025
1833,0.0025
1834,0.0025
1835,0.0025
1836,0.0025
1837,0.0025
1838,0.0025
1839,0.0025
1840,0.0025
1841,0.0025
1842,0.0025
1843,0.0025
1844,0.0025
1845,0.0025
1846,0.0025
1847,0.0025
1848,0.0025
1849,0.0025
1850,0.0025
1851,0.0025
1852,0.0025
1853,0.0025
1854,0.0025
1855,0.0025
1856,0.0025
1857,0.0025
1858,0.0025
1859,0.0025
1860,0.0025
1861,0.0025
1862,0.0027
1863,0.0025
1864,0.0025
1865,0.0025
1866,0.0025
1867,0.0025
1868,0.0025
1869,0.0025
1870,0.0025
1871,0.0025
1872,0.0027
1873,0.0025
1874,0.0025
1875,0.0025
1876,0.0025
1877,0.0025
1878,0.0025
1879,0.0025
1880,0.0025
1881,0.0025
1882,0.0025
1883,0.0025
1884,0.0025
1885,0.0025
1886,0.0025
1887,0.0025
1888,0.0025
1889,0.0025
1890,0.0025
1891,0.0025
1892,0.0025
1893,0.0025
1894,0.0025
1895,0.0025
1896,0.0025
1897,0.0025
1898,0.0025
1899,0.0025
1900,0.0025
1901,0.0027
1902,0.0025
1903,0.0027
1904,0.0025
1905,0.0025
1906,0.0025
1907,0.0025
1908,0.0025
1909,0.0025
1910,0.0025
1911,0.0025
1912,0.0025
1913,0.0025
1914,0.0025
1915,0.0025
1916,0.0025
1917,0.0025
1918,0.0025
1919,0.0025
1920,0.0025
1921,0.0025
1922,0.0025
1923,0.0025
1924,0.0025
1925,0.0025
1926,0.0029000000000000002
1927,0.0025
1928,0.0025
1929,0.0025
1930,0.0025
1931,0.0025
1932,0.0025
1933,0.0025
1934,0.0027
1935,0.0025
1936,0.0025
1937,0.0027
1938,0.0025
1939,0.003
1940,0.0025
1941,0.0025
1942,0.0025
1943,0.0025
1944,0.0025
1945,0.0025
1946,0.0025
1947,0.0025
1948,0.0025
1949,0.0025
1950,0.0025
1951,0.0025
1952,0.0025
1953,0.0025
1954,0.0025
1955,0.0025
1956,0.0025
1957,0.0025
1958,0.0025
1959,0.0025
1960,0.0025
1961,0.0025
1962,0.0025
1963,0.0025
1964,0.0025
1965,0.0025
1966,0.0025
1967,0.0025
1968,0.0031
1969,0.0025
1970,0.0025
1971,0.0025
1972,0.0025
1973,0.0025
1974,0.0025
1975,0.0025
1976,0.0029000000000000002
1977,0.0027
1978,0.0025
1979,0.0025
1980,0.0025
1981,0.0025
1982,0.0025
1983,0.0025
1984,0.0025
1985,0.0025
1986,0.0025
1987,0.0027
1988,0.0025
1989,0.0025
1990,0.0025
1991,0.0025
1992,0.0025
1993,0.0025
1994,0.0025
1995,0.0025
1996,0.0025
1997,0.0025
1998,0.0025
1999,0.0027
